county_name,jurisdiction,precinct_id,precinct,name,address
PITTSBURG,PITTSBURG,610026,PITTSBURG COUNTY PRECINCT 610026,BLOCKER BAPTIST CHURCH,"BLOCKER, BLOCKER, OK 74529"
PITTSBURG,PITTSBURG,610037,PITTSBURG COUNTY PRECINCT 610037,INDIANOLA SCHOOL,"900 HWY 113 SOUTH, INDIANOLA, OK 74442"
PONTOTOC,PONTOTOC,620031,PONTOTOC COUNTY PRECINCT 620031,THE IRVING CENTER #31,"704 N OAK, ADA, OK 74820"
PONTOTOC,PONTOTOC,620062,PONTOTOC COUNTY PRECINCT 620062,CENTER FREEWILL BAPT. PCT #62,"12912 CR 3476, ADA, OK 74820"
POTTAWATOMIE,POTTAWATOMIE,630002,POTTAWATOMIE COUNTY PRECINCT 630002,CALVARY BAPTIST CHURCH,"214 W FARRALL, SHAWNEE, OK 74801"
POTTAWATOMIE,POTTAWATOMIE,630003,POTTAWATOMIE COUNTY PRECINCT 630003,FIRST CHURCH OF THE NAZARENE,"401 N. MARKET, SHAWNEE, OK 74801"
POTTAWATOMIE,POTTAWATOMIE,630009,POTTAWATOMIE COUNTY PRECINCT 630009,ST. GREGORY'S COLLEGE,"1900 W MACARTHUR, SHAWNEE, OK 74804"
POTTAWATOMIE,POTTAWATOMIE,630022,POTTAWATOMIE COUNTY PRECINCT 630022,BETHEL ACRES ASSEMBLY,"18509 BETHEL RD., SHAWNEE, OK 74801"
POTTAWATOMIE,POTTAWATOMIE,630033,POTTAWATOMIE COUNTY PRECINCT 630033,EARLSBORO CITY HALL,"TOWN OF EARLSBORO, EARLSBORO, OK 74840"
PUSHMATAHA,PUSHMATAHA,640011,PUSHMATAHA COUNTY PRECINCT 640011,RATTAN SCHOOL HOUSE,"0000, RATTAN, OK 74562"
ROGER MILLS,ROGER MILLS,650203,ROGER MILLS COUNTY PRECINCT 650203,RED STAR CHURCH,"HWY 47 & RM NS199, LEEDEY, OK 73654"
ROGERS,ROGERS,660003,ROGERS COUNTY PRECINCT 660003,FAITH BAPTIST CHURCH,"901 S FAITH LANE, CLAREMORE, OK 74017"
ROGERS,ROGERS,660008,ROGERS COUNTY PRECINCT 660008,COUNTY BUILDING,"416 S BRADY, CLAREMORE, OK 74017"
ROGERS,ROGERS,660011,ROGERS COUNTY PRECINCT 660011,FOYIL BAPTIST CHURCH,"12505 SOUTH HIGHWAY 66, EAST ENTRANCE FELLOWSHIP HALL, FOYIL, OK 74021"
ROGERS,ROGERS,660030,ROGERS COUNTY PRECINCT 660030,FREEDOM CHURCH,"9602 N 177TH E AVE, OWASSO, OK 74055"
ROGERS,ROGERS,660128,ROGERS COUNTY PRECINCT 660128,TIMBER RIDGE ASSEMBLY OF GOD ,"30095 S. 4120 ROAD, CATOOSA, OK 74015"
ROGERS,ROGERS,660130,ROGERS COUNTY PRECINCT 660130,CENTRAL BAPTIST CHURCH,"9001 N 145 E AVE, OWASSO, OK 74055"
SEMINOLE,SEMINOLE,670012,SEMINOLE COUNTY PRECINCT 670012,MAUD HOUSING AUTHORITY,"320 E OAK, MAUD, OK 74854"
SEQUOYAH,SEQUOYAH,680208,SEQUOYAH COUNTY PRECINCT 680208,BLACKGUM COMM. CENTER  PP,"449458 HWY 100, VIAN, OK 74962"
SEQUOYAH,SEQUOYAH,680301,SEQUOYAH COUNTY PRECINCT 680301,FIRST CHRISTIAN CHURCH PP,"706 N. WHEELER, SALLISAW, OK 74955"
SEQUOYAH,SEQUOYAH,680302,SEQUOYAH COUNTY PRECINCT 680302,SALLISAW CIVIC CENTER PP,"111 N. ELM ST., SALLISAW, OK 74955"
SEQUOYAH,SEQUOYAH,680305,SEQUOYAH COUNTY PRECINCT 680305,CENTRAL FIRE DEPT. PP,"107011 S. 4670 RD, SALLISAW, OK 74955"
SEQUOYAH,SEQUOYAH,680308,SEQUOYAH COUNTY PRECINCT 680308,BRUSHY SCHOOL GYM PP,"100968 S. 4650 RD, SALLISAW, OK 74955"
SEQUOYAH,SEQUOYAH,680309,SEQUOYAH COUNTY PRECINCT 680309,NICUT FIRE DEPT. #2 PP,"98758 S 4750 RD, MULDROW, OK 74948"
STEPHENS,STEPHENS,690053,STEPHENS COUNTY PRECINCT 690053,LAKESIDE BAPTIST CHURCH,"RT 2 BOX 291 B, MARLOW, OK 73055"
STEPHENS,STEPHENS,690055,STEPHENS COUNTY PRECINCT 690055,FOSTER STORE,"300588 STATE HIGHWAY 29, FOSTER, OK 73434"
STEPHENS,STEPHENS,690059,STEPHENS COUNTY PRECINCT 690059,FIRST BAPTIST CHURCH OF LOCO,"P O BOX 59, LOCO, OK 73442"
STEPHENS,STEPHENS,690061,STEPHENS COUNTY PRECINCT 690061,FIRST BAPTIST CHURCH MERIDIAN,"RT 2 BOX 512, COMANCHE, OK 73529"
TEXAS,TEXAS,700101,TEXAS COUNTY PRECINCT 700101,FIRST BAPTIST CHURCH,"609 W PANHANDLE, HOOKER, OK 73945"
TEXAS,TEXAS,700102,TEXAS COUNTY PRECINCT 700102,CHURCH OF JESUS CHRIST OF LAT,"5402 MEMORY LANE, GUYMON, OK 73942"
TILLMAN,TILLMAN,710001,TILLMAN COUNTY PRECINCT 710001,CHURCH OF CHRIST,"1300 NORTH 13 STREET, FREDERICK, OK 73542"
TILLMAN,TILLMAN,710007,TILLMAN COUNTY PRECINCT 710007,CITY HALL - GRANDFIELD,"223 S. MAIN ST., P.O. BOX 360, GRANDFIELD, OK 73546"
TULSA,TULSA,720002,TULSA COUNTY PRECINCT 720002,TRAICE ACADEMY,"2740 E 41 ST N, TULSA, OK 74110"
TULSA,TULSA,720008,TULSA COUNTY PRECINCT 720008,TULSA COMMUNITY COLLEGE-NE,"3727 E APACHE ST, TULSA, OK 74115"
TULSA,TULSA,720015,TULSA COUNTY PRECINCT 720015,W.L. HUTCHERSON FAMILY YMCA,"1120 E PINE ST, TULSA, OK 74106"
TULSA,TULSA,720016,TULSA COUNTY PRECINCT 720016,KENDALL WHITTIER LIBRARY,"21 S LEWIS AVE, TULSA, OK 74104"
TULSA,TULSA,720022,TULSA COUNTY PRECINCT 720022,KERR ELEMENTARY SCHOOL,"202 S 117 E AVE, TULSA, OK 74128"
TULSA,TULSA,720027,TULSA COUNTY PRECINCT 720027,MCKINLEY ELEMENTARY SCHOOL,"6703 E KING ST, TULSA, OK 74115"
TULSA,TULSA,720044,TULSA COUNTY PRECINCT 720044,PLAINVIEW BAPTIST CHURCH,"14531 E 21 ST, TULSA, OK 74134"
TULSA,TULSA,720049,TULSA COUNTY PRECINCT 720049,CHURCH OF CHRIST,"829 S ROCKFORD AVE, TULSA, OK 74120"
TULSA,TULSA,720064,TULSA COUNTY PRECINCT 720064,PARK PLAZA  CH OF CHR BRKSIDE,"3810 S PEORIA AVE, TULSA, OK 74105"
TULSA,TULSA,720066,TULSA COUNTY PRECINCT 720066,BROOKSIDE BAPTIST CHURCH,"3615 S PEORIA AVE, TULSA, OK 74105"
TULSA,TULSA,720076,TULSA COUNTY PRECINCT 720076,CHURCH OF CHRIST,"2901 S YALE AVE, TULSA, OK 74114"
TULSA,TULSA,720080,TULSA COUNTY PRECINCT 720080,CHURCH OF THE RESURRECTION,"4804 S FULTON AVE, TULSA, OK 74135"
TULSA,TULSA,720085,TULSA COUNTY PRECINCT 720085,SALVATION ARMY,"3901 E 28 ST, TULSA, OK 74114"
TULSA,TULSA,720087,TULSA COUNTY PRECINCT 720087,CHURCH OF CHRIST/PARK PLAZA,"5925 E 51 ST, TULSA, OK 74135"
TULSA,TULSA,720098,TULSA COUNTY PRECINCT 720098,GARNETT ASSEMBLY OF GOD,"2930 S GARNETT RD, TULSA, OK 74129"
TULSA,TULSA,720112,TULSA COUNTY PRECINCT 720112,VICTORY CHRISTIAN CENTER,"7700 S LEWIS AVE, TULSA, OK 74136"
TULSA,TULSA,720114,TULSA COUNTY PRECINCT 720114,BROOKDALE TULSA MIDTOWN,"5211 S LEWIS AVE, TULSA, OK 74105"
TULSA,TULSA,720119,TULSA COUNTY PRECINCT 720119,ST BERNARD CHURCH,"4001 E 101 ST, TULSA, OK 74137"
TULSA,TULSA,720134,TULSA COUNTY PRECINCT 720134,CENTRAL CHURCH OF THE NAZARENE,"7291 E 81 ST, TULSA, OK 74133"
TULSA,TULSA,720136,TULSA COUNTY PRECINCT 720136,FAITH UNITED METHODIST CHURCH,"7431 E. 91ST ST., TULSA, OK 74133"
TULSA,TULSA,720148,TULSA COUNTY PRECINCT 720148,OSAGE HILLS CHRISTIAN CHURCH,"4500 W EDISON ST, TULSA, OK 74127"
TULSA,TULSA,720151,TULSA COUNTY PRECINCT 720151,UNION 9TH GRADE CENTER,"7616 S GARNETT RD, BROKEN ARROW, OK 74012"
TULSA,TULSA,720152,TULSA COUNTY PRECINCT 720152,NIENHUIS PARK COMMUNITY CTR,"3201 N 9 ST, BROKEN ARROW, OK 74012"
TULSA,TULSA,720162,TULSA COUNTY PRECINCT 720162,ORU MABEE CENTER,"7777 S LEWIS AVE, TULSA, OK 74171"
TULSA,TULSA,720163,TULSA COUNTY PRECINCT 720163,CHRIST PRESBYTERIAN CHURCH,"2706 E 51 ST, TULSA, OK 74105"
TULSA,TULSA,720411,TULSA COUNTY PRECINCT 720411,ASPEN CREEK ASSEMBLY OF GOD,"5100 S ASPEN AVE, BROKEN ARROW, OK 74011"
TULSA,TULSA,720462,TULSA COUNTY PRECINCT 720462,FIRST CHRISTIAN CHURCH  - BA,"2602 S ELM PL, BROKEN ARROW, OK 74012"
TULSA,TULSA,720463,TULSA COUNTY PRECINCT 720463,CENTRAL PARK COMMUNITY CENTER,"1500 S MAIN ST, BROKEN ARROW, OK 74012"
TULSA,TULSA,720464,TULSA COUNTY PRECINCT 720464,APPLE CREEK CLUBROOM,"4548 S ELM PL, BROKEN ARROW, OK 74011"
TULSA,TULSA,720470,TULSA COUNTY PRECINCT 720470,ST MICHAEL'S EPISCOPAL CHURCH,"8837 S GARNETT RD, BROKEN ARROW, OK 74012"
TULSA,TULSA,720551,TULSA COUNTY PRECINCT 720551,O'BRIEN RECREATION CENTER,"6230 N BIRMINGHAM AVE, TULSA, OK 74130"
TULSA,TULSA,720701,TULSA COUNTY PRECINCT 720701,JENKS CHURCH OF CHRIST,"2101 W 118 ST SOUTH, JENKS, OK 74037"
TULSA,TULSA,720708,TULSA COUNTY PRECINCT 720708,OC EVENT CENTER,"1600 E 141 ST, GLENPOOL, OK 74033"
TULSA,TULSA,720710,TULSA COUNTY PRECINCT 720710,LIBERTY HIGH SCHOOL,"2727 E 201 ST SOUTH, MOUNDS, OK 74047"
TULSA,TULSA,720751,TULSA COUNTY PRECINCT 720751,FAITH LUTHERAN CHURCH,"9222 N GARNETT RD, OWASSO, OK 74055"
TULSA,TULSA,720852,TULSA COUNTY PRECINCT 720852,FIRST PRESBYTERIAN CHURCH,"222 N ADAMS RD, SAND SPRINGS, OK 74063"
TULSA,TULSA,720857,TULSA COUNTY PRECINCT 720857,WORD OF LIFE CHURCH,"1402 N 81 W AVE, SAND SPRINGS, OK 74063"
TULSA,TULSA,720881,TULSA COUNTY PRECINCT 720881,FISHER BAPTIST CHURCH,"4008 S 137 W AVE, SAND SPRINGS, OK 74063"
WAGONER,WAGONER,730202,WAGONER COUNTY PRECINCT 730202,CEDAR RIDGE CHRISTIAN CHURCH,"14085 S 296 E AVE, COWETA, OK 74429"
WAGONER,WAGONER,730204,WAGONER COUNTY PRECINCT 730204,TWIN OAKS BAPTIST CHURCH,"70076 S 330 ROAD, WAGONER, OK 74467"
WAGONER,WAGONER,730207,WAGONER COUNTY PRECINCT 730207,UNION BAPTIST CHURCH,"511 SW 5 STREET, WAGONER, OK 74467"
WAGONER,WAGONER,730304,WAGONER COUNTY PRECINCT 730304,CLEARVIEW BAPTIST CHURCH,"23003 E HIGHWAY 51, BROKEN ARROW, OK 74014"
WASHINGTON,WASHINGTON,740028,WASHINGTON COUNTY PRECINCT 740028,BVILLE SOUTHERN BAPTIST CHURCH,"5111 SE NOWATA RD, BARTLESVILLE, OK 74006"
WASHINGTON,WASHINGTON,740051,WASHINGTON COUNTY PRECINCT 740051,EAST CROSS METHODIST CHURCH,"820 SE MADISON BLVD, BARTLESVILLE, OK 74006"
WASHINGTON,WASHINGTON,740054,WASHINGTON COUNTY PRECINCT 740054,EASTERN HEIGHTS BAPTIST CH,"1331 SE SWAN DR, BARTLESVILLE, OK 74006"
WASHITA,WASHITA,750003,WASHITA COUNTY PRECINCT 750003,COWDEN COMMUNITY BUILDING,"RT. 3, CORDELL, OK 73632"
WASHITA,WASHITA,750007,WASHITA COUNTY PRECINCT 750007,CORN HERITAGE VILLAGE,"106 W ADAMS, CORN, OK 73024"
WASHITA,WASHITA,750014,WASHITA COUNTY PRECINCT 750014,CANUTE HERITAGE CENTER,"101 N. 9TH, CANUTE, OK 73626"
WOODS,WOODS,760002,WOODS COUNTY PRECINCT 760002,WAYNOKA HOUSING AUTHORITY,"1237 MAIN ST, WAYNOKA, OK 73860"
WOODS,WOODS,760004,WOODS COUNTY PRECINCT 760004,DACOMA COMMUNITY CENTER,"1100 NORTH MAIN, DACOMA, OK 73731"
WOODWARD,WOODWARD,770301,WOODWARD COUNTY PRECINCT 770301,NORTHWESTERN STATE UNIVERSITY,"WOODWARD CAMPUS-2007 34TH ST, WOODWARD, OK 73801"
ADAIR,ADAIR,010002,ADAIR COUNTY PRECINCT 010002,LYONS COMMUNITY BUILDING,"LYONS COMMUNITY BUILDING, 463101 E. 914 RD, BUNCH, OK 74931"
ADAIR,ADAIR,010003,ADAIR COUNTY PRECINCT 010003,PROCTOR COMMUNITY BUILDING,"PROCTOR COMMUNITY BUILDING, GEN DEL, PROCTOR, OK 74457"
ADAIR,ADAIR,010008,ADAIR COUNTY PRECINCT 010008,PEAVINE SCHOOL,"PEAVINE SCHOOL, P O BOX 389, STILWELL, OK 74960"
ATOKA,ATOKA,030003,ATOKA COUNTY PRECINCT 030003,VETERAN'S CENTER,"203 E 1 STREET, ATOKA, OK 74525"
ATOKA,ATOKA,030014,ATOKA COUNTY PRECINCT 030014,DAISY FIRE DEPARTMENT,"1244 N GOSS SCHOOL RD, DAISY, OK 74540"
ATOKA,ATOKA,030016,ATOKA COUNTY PRECINCT 030016,CANEY COMMUNITY BUILDING,"203 N COBB AVE, CANEY, OK 74533"
ATOKA,ATOKA,030019,ATOKA COUNTY PRECINCT 030019,STRINGTOWN FIRE DEPT,"105 PECAN AVE, STRINGTOWN, OK 74569"
BEAVER,BEAVER,040026,BEAVER COUNTY PRECINCT 040026,FORGAN GOLDEN AGERS,"114 MAIN ST., FORGAN, OK 73938"
BECKHAM,BECKHAM,050115,BECKHAM COUNTY PRECINCT 050115,DELHI FIRE DEPARTMENT,"12683 N 1850 RD, (1270 RD TO DELHI, 1/8 MI N), SAYRE, OK 73662"
BECKHAM,BECKHAM,050343,BECKHAM COUNTY PRECINCT 050343,SWEETWATER BAPTIST CHURCH,"11012 N HIGHWAY 30, SWEETWATER, OK 73666"
BRYAN,BRYAN,070003,BRYAN COUNTY PRECINCT 070003,DURANT I-72 SUPERINTENDENT OFC,"1323 WACO ST, DURANT, OK 74701"
BRYAN,BRYAN,070005,BRYAN COUNTY PRECINCT 070005,OUR SAVIOURS LUTHERAN CHURCH,"1524 WEST MAIN, CORNER OF 16TH & MAIN N. ENTRY, DURANT, OK 74701"
BRYAN,BRYAN,070008,BRYAN COUNTY PRECINCT 070008,BRYAN COUNTY HEALTH DEPARTMENT,"1524 WEST CHUCHWA STREET, DURANT, OK 74701"
BRYAN,BRYAN,070011,BRYAN COUNTY PRECINCT 070011,WADE/ALBANY SENIOR CENTER,"CORNER OF WADE ST AND 70E, 107 NORTH WADE STREET, ALBANY, OK 74721"
BRYAN,BRYAN,070028,BRYAN COUNTY PRECINCT 070028,SILO HIGH SCHOOL GYM,"122 WEST BOURNE STREET, SILO, DURANT, OK 74701"
BRYAN,BRYAN,070029,BRYAN COUNTY PRECINCT 070029,UTICA COMMUNITY CENTER,"209 HARRISON STREET, UTICA, OK 74726"
CADDO,CADDO,080812,CADDO COUNTY PRECINCT 080812,HIGHLAND METHODIST CHURCH,"24005 CS2540, ALBERT, OK 73001"
CADDO,CADDO,081111,CADDO COUNTY PRECINCT 081111,HINTON FIRE STATION,"115 SOUTH BROADWAY, HINTON, OK 73047"
CANADIAN,CANADIAN,090100,CANADIAN COUNTY PRECINCT 090100,TRINITY BAPTIST CHURCH,"1201 E ROGERS ST, EL RENO, OK 73036"
CANADIAN,CANADIAN,090106,CANADIAN COUNTY PRECINCT 090106,FARM BUREAU BUILDING,"2020 SUNSET DRIVE, EL RENO, OK 73036"
CANADIAN,CANADIAN,090200,CANADIAN COUNTY PRECINCT 090200,SURREY HILLS BAPTIST CHURCH,"12421 N MUSTANG ROAD, YUKON, OK 73099"
CANADIAN,CANADIAN,090210,CANADIAN COUNTY PRECINCT 090210,YUKON FINE ARTS AUDITORIUM,"850 YUKON AVE, YUKON, OK 73099"
CANADIAN,CANADIAN,090218,CANADIAN COUNTY PRECINCT 090218,DISCOVERY CHURCH,"900 E MAIN STREET, YUKON, OK 73099"
CANADIAN,CANADIAN,090225,CANADIAN COUNTY PRECINCT 090225,WESTPOINTE CHRYSLER JEEP DODGE,"11001 W RENO AVE, YUKON, OK 73099"
CANADIAN,CANADIAN,090306,CANADIAN COUNTY PRECINCT 090306,CHISHOLM HEIGHTS BAPTIST CHURC,"2243 W HIGHWAY 152, MUSTANG, OK 73064"
CANADIAN,CANADIAN,090400,CANADIAN COUNTY PRECINCT 090400,ST. JOSEPH'S CATHOLIC CHURCH,"410 KATE BOEVERS ST-UNION CITY, UNION CITY, OK 73090"
CANADIAN,CANADIAN,090406,CANADIAN COUNTY PRECINCT 090406,NEW LIFE ASSEMBLY OF GOD CHURC,"8155 S HIGHWAY 281, 2 MI S OF GEARY ON HWY 281, GEARY, OK 73040"
CARTER,CARTER,100011,CARTER COUNTY PRECINCT 100011,ARDMORE 1ST BAPTIST CHURCH,"225 1ST SW, ARDMORE, OK 73401"
CHEROKEE,CHEROKEE,110008,CHEROKEE COUNTY PRECINCT 110008,SCENIC RIVERS BUILDING,"15971 10 HWY, TAHLEQUAH, OK 74464"
CHEROKEE,CHEROKEE,110009,CHEROKEE COUNTY PRECINCT 110009,COOKSON METHODIST CHURCH,"21685 W. COOKSON BEND RD, COOKSON, OK 74427"
CHEROKEE,CHEROKEE,110014,CHEROKEE COUNTY PRECINCT 110014,LOST CITY COMMUNITY BLDG,"13251 N LOST CITY RD, HULBERT, OK 74441"
CHEROKEE,CHEROKEE,110017,CHEROKEE COUNTY PRECINCT 110017,CRESCENT VALLEY CHURCH,"25641 S CRESCENT VALLEY RD, TAHLEQUAH, OK 74464"
CHEROKEE,CHEROKEE,110019,CHEROKEE COUNTY PRECINCT 110019,CRESCENT VALLEY CHURCH,"25641 S CRESCENT VALLEY RD, TAHLEQUAH, OK 74464"
CHEROKEE,CHEROKEE,110025,CHEROKEE COUNTY PRECINCT 110025,HULBERT CITY HALL,"111 W MAIN ST, HULBERT, OK 74441"
CIMARRON,CIMARRON,130003,CIMARRON COUNTY PRECINCT 130003,CITY HALL,"23 N. LOGAN, BOISE CITY, OK 73933"
CLEVELAND,CLEVELAND,140029,CLEVELAND COUNTY PRECINCT 140029,NOBLE SENIOR CITIZENS CENTER,"HIGHWAY 77 AND MAGUIRE RD., NOBLE, OK 73068"
CLEVELAND,CLEVELAND,140035,CLEVELAND COUNTY PRECINCT 140035,ST MICHAELS EPISCOPAL CHURCH,"1601 W IMHOFF ROAD, NORMAN, OK 73072"
CLEVELAND,CLEVELAND,140093,CLEVELAND COUNTY PRECINCT 140093,ST MICHAELS EPISCOPAL CHURCH,"1601 W IMHOFF ROAD, NORMAN, OK 73072"
CLEVELAND,CLEVELAND,140036,CLEVELAND COUNTY PRECINCT 140036,HILLTOP BAPTIST CHURCH,"11710 E STELLA RD, NORMAN, OK 73026"
CLEVELAND,CLEVELAND,140038,CLEVELAND COUNTY PRECINCT 140038,TWELVE CORNERS BAPTIST CHURCH,"15601 E ETOWAH RD, 156 & ETOWAH RD., NOBLE, OK 73068"
CLEVELAND,CLEVELAND,140055,CLEVELAND COUNTY PRECINCT 140055,NORTHEAST BAPTIST CHURCH,"905 E ROCK CREEK RD, NORMAN, OK 73071"
CLEVELAND,CLEVELAND,140091,CLEVELAND COUNTY PRECINCT 140091,NORTHEAST BAPTIST CHURCH,"905 E ROCK CREEK RD, NORMAN, OK 73071"
CLEVELAND,CLEVELAND,140067,CLEVELAND COUNTY PRECINCT 140067,CROSS POINTE CHURCH,"2601 24TH AVE SE, NORMAN, OK 73071"
CLEVELAND,CLEVELAND,140087,CLEVELAND COUNTY PRECINCT 140087,WINDWOOD F.W. BAPTIST CHURCH,"5300 SE 89 ST, OKLAHOMA CITY, OK 73135"
CLEVELAND,CLEVELAND,140089,CLEVELAND COUNTY PRECINCT 140089,LIFE CHURCH.TV,"2916 S. TELEPHONE RD, MOORE, OK 73160"
COAL,COAL,150005,COAL COUNTY PRECINCT 150005,V.F.W. BUILDING,"206 S. VETERANS DRIVE, COALGATE, OK 74538"
COAL,COAL,150007,COAL COUNTY PRECINCT 150007,FIRST UNITED METHODIST CHURCH,"106 N. NEWELL, COALGATE, OK 74538"
COAL,COAL,150011,COAL COUNTY PRECINCT 150011,LEHIGH FIRE STATION,"2ND STREET, LEHIGH, OK 74556"
COMANCHE,COMANCHE,160008,COMANCHE COUNTY PRECINCT 160008,ST PAUL'S UNITED METHODIST,"910 NW 38 ST, LAWTON, OK 73505"
COMANCHE,COMANCHE,160020,COMANCHE COUNTY PRECINCT 160020,NAZARENE CHURCH,"1404 NW ARLINGTON, LAWTON, OK 73507"
COMANCHE,COMANCHE,160045,COMANCHE COUNTY PRECINCT 160045,WESLEY CHAPEL CHURCH,"3 MILES SOUTH OF LEE ON, DEYO RD, LAWTON, OK 73501"
COMANCHE,COMANCHE,160048,COMANCHE COUNTY PRECINCT 160048,CITY HALL,"100 MAIN ST, GERONIMO, OK 73543"
COMANCHE,COMANCHE,160050,COMANCHE COUNTY PRECINCT 160050,HOLY FAMILY CATHOLIC CHURCH,"1010 NW 82 ST, LAWTON, OK 73505"
CREEK,CREEK,190410,CREEK COUNTY PRECINCT 190410,FIRST BAPTIST CHURCH,"51170 W 282 PL SO, MILFAY, OK 74046"
CREEK,CREEK,190412,CREEK COUNTY PRECINCT 190412,SLICK TOWN HALL,"124 N. COLUMBIA, SLICK, OK 74071"
CREEK,CREEK,190418,CREEK COUNTY PRECINCT 190418,CHURCH OF GOD OF PROPHECY,"811 LEXINGTON RD, SAPULPA, OK 74066"
CREEK,CREEK,190422,CREEK COUNTY PRECINCT 190422,SUNRISE BAPTIST CHURCH,"16075 S. 257 W. KELLYVILLE, KELLYVILLE, OK 74039"
CUSTER,CUSTER,200001,CUSTER COUNTY PRECINCT 200001,FIRST BAPTIST CHURCH,"900 FRISCO AVE, CLINTON, OK 73601"
CUSTER,CUSTER,200003,CUSTER COUNTY PRECINCT 200003,CUMBERLAND PRESBYTERIAN CHURCH,"500 SOUTH 30TH STREET, CLINTON, OK 73601"
CUSTER,CUSTER,200018,CUSTER COUNTY PRECINCT 200018,PINE ACRES MENNONITE CHURCH,"1321 LARK STREET, WEATHERFORD, OK 73096"
DELAWARE,DELAWARE,210007,DELAWARE COUNTY PRECINCT 210007,1ST UNITED METHODIST CHURCH,"1005 LEISURE RD, GROVE, OK 74344"
DELAWARE,DELAWARE,210010,DELAWARE COUNTY PRECINCT 210010,JAY COMMUNITY CENTER ,"429 S 9TH ST, JAY, OK 74346"
DELAWARE,DELAWARE,210014,DELAWARE COUNTY PRECINCT 210014,JAY 1ST ASSEMBLY OF GOD CHURCH,"908 NORTH MAIN, JAY, OK 74346"
DELAWARE,DELAWARE,210020,DELAWARE COUNTY PRECINCT 210020,KENWOOD WATER OFFICE,"1149 KENWOOD RD, 1149 CR 487, SALINA, OK 74365"
GARFIELD,GARFIELD,240210,GARFIELD COUNTY PRECINCT 240210,GARBER EMS BUILDING,"510 MAIN STREET, GARBER, OK 73738"
GARFIELD,GARFIELD,240302,GARFIELD COUNTY PRECINCT 240302,NORTH GARLAND CHURCH OF CHRIST,"703 N GARLAND RD, ENID, OK 73703"
GARFIELD,GARFIELD,240309,GARFIELD COUNTY PRECINCT 240309,TOWN OF LAHOMA,"201 OLD STABE LN, LAHOMA, OK 73754"
GARFIELD,GARFIELD,240310,GARFIELD COUNTY PRECINCT 240310,DRUMMOND FIRE STATION,"HWY 132, DRUMMOND, OK 73735"
GARVIN,GARVIN,250002,GARVIN COUNTY PRECINCT 250002,REC MULTI PURPOSE CENTER,"808 N INDUSTRIAL HTS, LINDSAY, OK 73052"
GARVIN,GARVIN,250018,GARVIN COUNTY PRECINCT 250018,BOSA COMMUNITY CENTER,"207 BOSA AVE, PAULS VALLEY, OK 73075"
GRADY,GRADY,260021,GRADY COUNTY PRECINCT 260021,AMBER COMMUNITY CENTER,"404 HOLLY, AMBER, OK 73004"
GRADY,GRADY,260023,GRADY COUNTY PRECINCT 260023,CRAIG COMPUTERS,"1240 HWY 277, NINNEKAH, OK 73067"
GRADY,GRADY,260035,GRADY COUNTY PRECINCT 260035,"FIRST BAPTIST CHURCH, POCASSET","230 S WASHINGTON, POCASSET, OK 73079"
GRADY,GRADY,260040,GRADY COUNTY PRECINCT 260040,TUTTLE UNITED METHODIST CHURCH,"420 S CIMARRON RD, TUTTLE, OK 73089"
GREER,GREER,280103,GREER COUNTY PRECINCT 280103,TRINITY BAPTIST CHURCH,"1812 N PENNSYLVANIA, MANGUM, OK 73554"
GREER,GREER,280105,GREER COUNTY PRECINCT 280105,MANGUM HOUSING AUTHORITY,"425 E LINCOLN, MANGUM, OK 73554"
GREER,GREER,280202,GREER COUNTY PRECINCT 280202,GRANITE COMMUNITY BUILDING,"N COTTONWOOD ST, NORTH END OF BUILDING, GRANITE, OK 73547"
GREER,GREER,280203,GREER COUNTY PRECINCT 280203,WILLOW COMMUNITY BUILDING,"112 W MAIN ST, WILLOW, OK 73673"
HASKELL,HASKELL,310016,HASKELL COUNTY PRECINCT 310016,OLD VFW BLDG.,"HWY. 82, & 3RD ST., STIGLER, OK 74462"
HASKELL,HASKELL,310031,HASKELL COUNTY PRECINCT 310031,KEOTA COMMUNITY CENTER,"204 S. W. GRAND AVE, KEOTA, OK 74941"
HUGHES,HUGHES,320018,HUGHES COUNTY PRECINCT 320018,HORNTOWN FIRE DEPT,"3316 HWY 75, HOLDENVILLE, OK 74848"
HUGHES,HUGHES,320031,HUGHES COUNTY PRECINCT 320031,FIRST BAPTIST CHURCH OF CALVIN,"306 CANADIAN, CALVIN, OK 74531"
JACKSON,JACKSON,330003,JACKSON COUNTY PRECINCT 330003,SOUTHERN PRAIRIE LIBRARY,"421 N HUDSON, ALTUS, OK 73521"
JOHNSTON,JOHNSTON,350001,JOHNSTON COUNTY PRECINCT 350001,TISHOMINGO MASONIC LODGE #91,"708 E 8TH, TISHOMINGO, OK 73460"
KAY,KAY,360403,KAY COUNTY PRECINCT 360403,CHRIST'S CHURCH,"1001 S. BOAZ, NEWKIRK, OK 74647"
KAY,KAY,360412,KAY COUNTY PRECINCT 360412,COMMUNITY BUILDING KAW CITY,"300 MORGAN SQUARE, KAW CITY, OK 74641"
KAY,KAY,360516,KAY COUNTY PRECINCT 360516,FAITH TABERNACLE,"507 S 5TH ST, PONCA CITY, OK 74601"
KAY,KAY,360530,KAY COUNTY PRECINCT 360530,PIONEER TECHNOLOGY CENTER,"2101 N. ASH, PONCA CITY, OK 74601"
