county_name,precinct_id,precinct_name,name,address
PULASKI COUNTY,0103,103 - WEST CLOYD,NEW RIVER VALLEY FAIRGROUNDS,5581 FAIR GROUNDS CIRCLE
PULASKI COUNTY,0201,201 - DRAPER,DRAPER FIRE DEPARTMENT,4380 Academy St
PULASKI COUNTY,0202,202 - SOUTH PULASKI,CENTRAL GYM,143 3RD STREET NW
PULASKI COUNTY,0203,203 - NEWBERN,DUBLIN LIONS CLUB,100 LIONS CLUB DRIVE
PULASKI COUNTY,0301,301 - DUBLIN,DUBLIN LIONS CLUB,100 LIONS CLUB DRIVE
PULASKI COUNTY,0302,302 - HIWASSEE,HIWASSEE FIRE DEPARTMENT,2273 Julia Simpkins Rd
PULASKI COUNTY,0304,304 - SNOWVILLE,SNOWVILLE ELEMENTARY SCHOOL,4858 Lead Mine Rd
PULASKI COUNTY,0401,401 - MASSIE,CENTRAL GYM,143 3RD STREET NW
PULASKI COUNTY,0402,402 - WALKER,NEW RIVER VALLEY FAIRGROUNDS,5581 FAIR GROUNDS CIRCLE
PULASKI COUNTY,0501,501 - ROBINSON,CENTRAL GYM,143 3RD STREET NW
RAPPAHANNOCK COUNTY,0101,101 - WASHINGTON,WASHINGTON FIRE HALL,10 Firehouse Ln
RAPPAHANNOCK COUNTY,0201,201 - AMISSVILLE,AMISSVILLE FIRE HALL,14711 Lee Hwy
RAPPAHANNOCK COUNTY,0301,301 - SPERRYVILLE,SPERRYVILLE FIRE HALL,11871 Lee Hwy
RAPPAHANNOCK COUNTY,0401,401 - SCRABBLE,Castleton Community Volunteer Firehouse,593 Castleton View Rd
RAPPAHANNOCK COUNTY,0501,501 - CHESTER GAP,CHESTER GAP FIRE HALL,42 Waterfall Rd
RAPPAHANNOCK COUNTY,0502,502 - FLINT HILL,FLINT HILL FIRE HALL,945 Fodderstack Road
RICHMOND COUNTY,0101,101 - PRECINCT 1-1,JERUSALEM BAPTIST CHURCH,8800 History Land Hwy
RICHMOND COUNTY,0201,201 - PRECINCT 2-1,RAPPAHANNOCK CHURCH OF CHRIST,9514 Richmond Rd
RICHMOND COUNTY,0301,301 - PRECINCT 3-1,COUNTY OFFICE BLDG BOARD ROOM 1ST FL,101 COURT CIRCLE
RICHMOND COUNTY,0401,401 - PRECINCT 4-1,FARNHAM FIREHOUSE,394 NORTH FARNHAM CHURCH ROAD
RICHMOND COUNTY,0501,501 - PRECINCT 5-1,NEWLAND FIRE DEPARTMENT,587 County Bridge Rd
ROANOKE COUNTY,0101,101 - CATAWBA,GRACE ASSEMBLY OF GOD CHURCH,5530 Catawba Valley Dr
ROANOKE COUNTY,0102,102 - MASON VALLEY,MASONS COVE ELEMENTARY SCHOOL,3370 Bradshaw Road
ROANOKE COUNTY,0103,103 - GLENVAR,GLENVAR MIDDLE SCHOOL,4555 Malus Dr
ROANOKE COUNTY,0104,104 - NORTHSIDE,NORTHSIDE HIGH SCHOOL,6758 Northside High School Rd
ROANOKE COUNTY,0105,105 - PETERS CREEK,GLEN COVE ELEMENTARY SCHOOL,5901 Cove Rd
ROANOKE COUNTY,0106,106 - GREEN HILL,FORT LEWIS BAPTIST CHURCH,4215 West Main St
ROANOKE COUNTY,0107,107 - BENNETT SPRINGS,MOUNTAIN PASS BAPTIST CHURCH,2975 Catawba Valley Dr
ROANOKE COUNTY,0108,108 - WILDWOOD,FORT LEWIS ELEMENTARY SCHOOL, 3115 West Main St
ROANOKE COUNTY,0201,201 - PLANTATION,SUMMERDEAN CHURCH OF THE BRETHREN,6604 Plantation Road
ROANOKE COUNTY,0202,202 - BURLINGTON,BURLINGTON ELEMENTARY SCHOOL,6533 Peters Creek Rd
ROANOKE COUNTY,0203,203 - MOUNTAIN VIEW,MOUNTAIN VIEW ELEMENTARY SCHOOL,5901 Plantation Cir
ROANOKE COUNTY,0204,204 - BOTETOURT SPRINGS,LIFE CHURCH,7422 Deer Branch Rd
ROANOKE COUNTY,0205,205 - ORCHARDS,BONSACK BAPTIST CHURCH,4845 Cloverdale Rd
ROANOKE COUNTY,0206,206 - HOLLINS,HOLLINS LIBRARY,6624 Peters Creek Rd
ROANOKE COUNTY,0301,301 - BENT MOUNTAIN,BENT MOUNTAIN FIRE STATION,9606 Bent Mountain Rd
ROANOKE COUNTY,0302,302 - POAGES MILL,BACK CREEK ELEMENTARY SCHOOL,7130 Bent Mountain Rd
ROANOKE COUNTY,0303,303 - WINDSOR HILLS,OUR LADY OF NAZARETH CATHOLIC CHURCH,2505 Electric Road
ROANOKE COUNTY,0304,304 - OAK GROVE,OAK GROVE ELEMENTARY SCHOOL,5005 Grandin Road Ext
ROANOKE COUNTY,0305,305 - CASTLE ROCK,CAVE SPRING BAPTIST CHURCH,4873 Brambleton Ave
ROANOKE COUNTY,0306,306 - GARST MILL,THE BRAMBLETON CENTER,3738 Brambleton Ave
ROANOKE COUNTY,0402,402 - BONSACK,BONSACK ELEMENTARY SCHOOL,5437 Crumpacker Rd
ROANOKE COUNTY,0403,403 - NORTH VINTON,VINTON BAPTIST CHURCH,219 Washington Ave
ROANOKE COUNTY,0404,404 - SOUTH VINTON,CHARLES R HILL SENIOR CENTER,814 Washington Ave
ROANOKE COUNTY,0405,405 - LINDENWOOD,WILLIAM BYRD HIGH SCHOOL,2902 Washington Ave
ROANOKE COUNTY,0406,406 - MOUNT PLEASANT,MOUNT PLEASANT ELEMENTARY SCHOOL,3216 Mount Pleasant Blvd
ROANOKE COUNTY,0501,501 - COTTON HILL,PENN FOREST ELEMENTARY SCHOOL,6328 Merriman Rd
ROANOKE COUNTY,0502,502 - PENN FOREST,PENN FOREST WORSHIP CENTER,3735 Chaparral Dr
ROANOKE COUNTY,0503,503 - CAVE SPRING,CHURCH OF THE HOLY SPIRIT,6011 Merriman Rd
ROANOKE COUNTY,0504,504 - OGDEN,GREEN VALLEY ELEMENTARY SCHOOL,3838 Overdale Rd
ROANOKE COUNTY,0505,505 - CLEARBROOK,CLEARBROOK ELEMENTARY SCHOOL,5205 Franklin Rd 
ROANOKE COUNTY,0506,506 - MOUNT VERNON,THE BRAMBLETON CENTER,3738 Brambleton Ave
ROANOKE COUNTY,0507,507 - HUNTING HILLS,SOUTH COUNTY LIBRARY,6303 Merriman Rd
ROCKBRIDGE COUNTY,0101,101 - AIRPORT,LEXINGTON BAPTIST CHURCH,75 Old Farm Rd
ROCKBRIDGE COUNTY,0102,102 - BEN SALEM,BEN SALEM SCHOOL HOUSE,14 Ben Salem Ln
ROCKBRIDGE COUNTY,0103,103 - PLANK ROAD,NATURAL BRIDGE FIREHOUSE,5705 S Lee Hwy
ROCKBRIDGE COUNTY,0104,104 - EFFINGER,EFFINGER FIRE HOUSE,2824 Collierstown RD
ROCKBRIDGE COUNTY,0201,201 - COLLIERSTOWN,EFFINGER FIRE HOUSE,2824 Collierstown Rd
ROCKBRIDGE COUNTY,0202,202 - HIGHLAND BELLE,KERRS CREEK FIRE HOUSE,2880 W MIDLAND TRL
ROCKBRIDGE COUNTY,0203,203 - VO-TECH,Life Chapel,70 Hines LN
ROCKBRIDGE COUNTY,0301,301 - MAURY RIVER,GLASGOW LIBRARY,1108 Blue Ridge Road
ROCKBRIDGE COUNTY,0302,302 - NATURAL BRIDGE,NATURAL BRIDGE CHRISTIAN FELLOWSHIP CHURCH,21 GILMORES MILL RD
ROCKBRIDGE COUNTY,0303,303 - FALLING SPRING,NATURAL BRIDGE FIREHOUSE,5705 S. Lee HWY
ROCKBRIDGE COUNTY,0401,401 - FAIRFIELD,SOUTH RIVER VOL FIRE DEPT,5842 N Lee Hwy
ROCKBRIDGE COUNTY,0402,402 - MOUNTAIN VIEW,KELLY HALL NERIAH BAPT CHURCH,1891 Old Buena Vista Rd
ROCKBRIDGE COUNTY,0403,403 - VESUVIUS,VESUVIUS COMMUNITY HALL,53 Tye Pine Ave
ROCKBRIDGE COUNTY,0501,501 - GOSHEN,GOSHEN FIRE HOUSE,9696 MAURY RIVER RD
ROCKBRIDGE COUNTY,0502,502 - MEADOWVIEW,FAITH MOUNTAIN BAPTIST CHURCH,270 Valley Pike
ROCKBRIDGE COUNTY,0503,503 - ROCKBRIDGE BATHS,ROCKBRIDGE BATHS FIREHOUSE,5024 Maury River Rd
ROCKBRIDGE COUNTY,0504,504 - ROCKBRIDGE,FAIRFIELD RESCUE SQUAD BLDG,5885 N LEE HWY
ROCKINGHAM COUNTY,0101,101 - BROADWAY,BROADWAY FIRE DEPARTMENT,117 N CENTRAL ST
ROCKINGHAM COUNTY,0102,102 - TIMBERVILLE,PLAINS DISTRICT COMMUNITY CENTER,233 MCCAULEY DR
ROCKINGHAM COUNTY,0103,103 - FULKS RUN,Chimney Rock VFW,14550 Runions Creek Rd
ROCKINGHAM COUNTY,0104,104 - BERGTON,BERGTON COMMUNITY RECREATION CENTER,17784 CRIDERS RD
ROCKINGHAM COUNTY,0105,105 - LACEY SPRING,LACEY SPRING ELEM SCHOOL,8621 N VALLEY PK
ROCKINGHAM COUNTY,0106,106 - TENTH LEGION,TENTH LEGION RURITAN HALL,1037 MAUZY ATHLONE RD 
ROCKINGHAM COUNTY,0107,107 - PLAINS,PLAINS DISTRICT COMMUNITY CENTER,233 MCCAULEY DR
ROCKINGHAM COUNTY,0108,108 - LITTLE NORTH MOUNTAIN,J. Frank Hillyard Middle School,226 Hawks Hill Dr
ROCKINGHAM COUNTY,0201,201 - SINGERS GLEN,SINGERS GLEN RESCUE SQUAD,9405 Singers Glen Road
ROCKINGHAM COUNTY,0202,202 - EDOM,LINVILLE-EDOM RURITAN HALL,3752 LINVILLE EDOM RD
ROCKINGHAM COUNTY,0203,203 - DAYTON,DAYTON MUNICIPAL BUILDING,125 EASTVIEW ST
ROCKINGHAM COUNTY,0204,204 - MT CLINTON,MOUNTAIN VIEW ELEM SCHOOL,2800 RAWLEY PK
ROCKINGHAM COUNTY,0205,205 - SILVER LAKE,WOODMEN OF THE WORLD BUILDING,3045 JOHN WAYLAND HWY
ROCKINGHAM COUNTY,0301,301 - KEEZLETOWN,KEEZLETOWN RURITAN HALL,1118 INDIAN TRAIL RD
ROCKINGHAM COUNTY,0302,302 - PORT REPUBLIC,SOUTH RIVER ELEM SCHOOL,2101 ELM AVE
ROCKINGHAM COUNTY,0303,303 - MELROSE,UNITED METHODIST SOCIAL HALL,696 FELLOWSHIP RD
ROCKINGHAM COUNTY,0304,304 - GROTTOES,GROTTOES MUNICIPAL BUILDING,601 DOGWOOD AVE
ROCKINGHAM COUNTY,0305,305 - MASSANETTA SPRINGS,MT PLEASANT CHURCH OF THE BRETHREN,2788 TAYLOR SPRING LN
ROCKINGHAM COUNTY,0306,306 - CROSS KEYS,CROSS KEYS RURITAN HALL,5094 BATTLEFIELD RD
ROCKINGHAM COUNTY,0307,307 - CROSSROADS,MASSANUTTEN PRESBYTERIAN CHURCH,50 Indian Trail Road
ROCKINGHAM COUNTY,0401,401 - WEST BRIDGEWATER,BRIDGEWATER COMMUNITY CENTER,201 GREEN ST
ROCKINGHAM COUNTY,0402,402 - MONTEZUMA,MONTEZUMA HALL,4736 OTTOBINE RD
ROCKINGHAM COUNTY,0403,403 - MT CRAWFORD,MT CRAWFORD RURITAN HALL,1 RURITAN DR
ROCKINGHAM COUNTY,0404,404 - NORTH RIVER,MASSANUTTEN TECHNICAL CENTER,325 Pleasant Valley RD
ROCKINGHAM COUNTY,0405,405 - OTTOBINE,OTTOBINE ELEM SCHOOL,8646 WAGGYS CREEK RD
ROCKINGHAM COUNTY,0406,406 - EAST BRIDGEWATER,Bridgewater Church of The Brethren,420 COLLEGE VIEW DR
ROCKINGHAM COUNTY,0501,501 - ELKTON,ELKTON COMMUNITY CENTER,20593 BLUE AND GOLD DR
ROCKINGHAM COUNTY,0502,502 - SWIFT RUN,ELKTON MIDDLE SCHOOL,21063 BLUE AND GOLD DR
ROCKINGHAM COUNTY,0503,503 - MCGAHEYSVILLE,MCGAHEYSVILLE ELEM SCHOOL,9508 SPOTSWOOD TRL
ROCKINGHAM COUNTY,0504,504 - SOUTH FORK,River Bend Elementary School,14556 Rockingham Pike
ROCKINGHAM COUNTY,0505,505 - STONY RUN,MCGAHEYSVILLE FIRE CO BUILDING,65 STOVER DR
RUSSELL COUNTY,0101,101 - MOCCASIN,OAK GROVE COMMUNITY CENTER,10244 MOCCASIN VALLEY RD
RUSSELL COUNTY,0102,102 - COPPER CREEK,COPPER CREEK ELEMENTARY SCHOOL,15992 US HIGHWAY 58
RUSSELL COUNTY,0103,103 - SOUTH CASTLEWOOD,CASTLEWOOD HIGH SCHOOL,304 Blue Devil Cir
RUSSELL COUNTY,0201,201 - NORTH CASTLEWOOD,CASTLEWOOD HIGH SCHOOL ,304 Blue Devil Cir
RUSSELL COUNTY,0202,202 - DANTE,DANTE COMMUNITY CENTER,142 Lower Bearwallow Road
RUSSELL COUNTY,0301,301 - COOKS MILL,FINNEY COMMUNITY CENTER,1374 FINNEY RD
RUSSELL COUNTY,0302,302 - DAUGHERTY,GLADE HOLLOW BALL PARK,327 River Mountain Road
RUSSELL COUNTY,0303,303 - NEW GARDEN,Honaker Elementary School,50 Honaker Elementary Road
RUSSELL COUNTY,0304,304 - CLEVELAND,CLEVELAND COMMUNITY CENTER,6 Minor Street
RUSSELL COUNTY,0401,401 - DRILL,DRILL COMMUNITY CENTER,6746 DRILL RD
RUSSELL COUNTY,0402,402 - SWORDS CREEK,SWORDS CREEK ELEMENTARY SCHOOL,3867 SWORDS CREEK RD
RUSSELL COUNTY,0403,403 - HONAKER,HONAKER HIGH SCHOOL,1795 Thompson Creek Rd
RUSSELL COUNTY,0501,501 - WEST LEBANON,LEBANON ELEMENTARY SCHOOL,56 GEORGE BEN WHITED DR
RUSSELL COUNTY,0601,601 -  EAST LEBANON,RUSSELL COUNTY CAREER & TECH CENTER,304 CAREER TECH RD
RUSSELL COUNTY,0602,602 - ELK GARDEN,BELFAST-ROSEDALE VOL FIRE DEPT AUX BLDG,22294 U. S. Highway 19
SCOTT COUNTY,0101,101 - WEBER CITY,WEBER CITY ELEMENTARY SCHOOL,322 JENNINGS ST
SCOTT COUNTY,0102,102 - YUMA,YUMA ELEMENTARY SCHOOL,130 GROVER CLEVELAND LN
SCOTT COUNTY,0202,202 - WEBER CITY EAST,WEBER CITY ELEMENTARY SCHOOL,322 JENNINGS ST
SCOTT COUNTY,0203,203 - HILTONS,HILTONS ELEMENTARY SCHOOL,303 ACADEMY RD
SCOTT COUNTY,0204,204 - CLARK'S,BOOZY CREEK CITIZENS COMMUNITY CENTER,1989 SHELLEYS ROAD
SCOTT COUNTY,0301,301 - NICKELSVILLE,NICKELSVILLE ELEMENTARY SCHOOL,11415 NICKELSVILLE HWY
SCOTT COUNTY,0302,302 - SNOWFLAKE,ROADSIDE MISSION BLDG,5068 NICKELSVILLE HWY
SCOTT COUNTY,0303,303 - TWIN SPRINGS,TWIN SPRNGS HIGH SCHOOL,273 TITAN LN
SCOTT COUNTY,0304,304 - COPPER CREEK,COPPER CREEK RURITAN BUILDING,457 RURITAN RUN RD
SCOTT COUNTY,0401,401 - GATE CITY,GATE CITY MIDDLE SCHOOL,170 Harry Fry Drive
SCOTT COUNTY,0501,501 - DUNGANNON,DUNGANNON ELEMENTARY SCHOOL,113 FIFTH AVE
SCOTT COUNTY,0502,502 - FORT BLACKMORE,FT BLACKMORE ELMENTARY SCHOOL,214 BIG STONEY CREEK RD
SCOTT COUNTY,0503,503 - MANVILLE,MANVILLE COMMUNITY CENTER,111 SORREL CREEK LN
SCOTT COUNTY,0504,504 - RYE COVE,RYE COVE HIGH SCHOOL,164 EAGLES NEST LN
SCOTT COUNTY,0601,601 - CLINCHPORT,CLINCHPORT COMMUNITY CENTER,743 MUSTANG ST
SCOTT COUNTY,0602,602 - DUFFIELD-PATTONSVILLE,DUFFIELD ELEMENTARY SCHOOL,663 DUFF PATT HWY
SCOTT COUNTY,0603,603 - FAIRVIEW,FAIRVIEW ELEMENTARY SCHOOL,9357 FAIRVIEW RD
SHENANDOAH COUNTY,0101,101 - ORKNEY SPRINGS,ORKNEY SPRINGS FIRE & RESCUE SQUAD BLDG.,922 Orkney Grade
SHENANDOAH COUNTY,0103,103 - NEW MARKET,NEW MARKET FIRE & RESCUE DEPARTMENT,9771 S. CONGRESS ST.
SHENANDOAH COUNTY,0201,201 - CONICVILLE,CONICVILLE FIRE DEPARTMENT,763 Conicville Rd
SHENANDOAH COUNTY,0202,202 - MT JACKSON,MT JACKSON TOWN HALL,5901 Main St
SHENANDOAH COUNTY,0302,302 - EDINBURG,EDINBURG FIRE DEPARTMENT,200 Stoney Creek Blvd
SHENANDOAH COUNTY,0303,303 - ST LUKE,ST LUKE LUTHERAN CHURCH,923 Saint Luke Rd
SHENANDOAH COUNTY,0304,304 - FORT VALLEY,FORT VALLEY VOLUNTEER FIRE DEPARTMENT,7088 FORT VALLEY RD
SHENANDOAH COUNTY,0401,401 - WOODSTOCK,CENTRAL HIGH SCHOOL GYMNASIUM,1147 SUSAN AVE
SHENANDOAH COUNTY,0501,501 - CEDAR CREEK,CEDAR CREEK COMMUNITY CENTER,6211 Zepp Rd
SHENANDOAH COUNTY,0503,503 - TOMS BROOK,Toms Brook Volunteer Fire Dept.,3342 S. Main Street
SHENANDOAH COUNTY,0504,504 - LEBANON CHURCH,LEBANON CHURCH COMMUNITY CTR,43 Post Office Rd
SHENANDOAH COUNTY,0601,601 - STRASBURG,STRASBURG HIGH SCHOOL GYMNASIUM,250 RAM DRIVE
SMYTH COUNTY,0101,101 - SALTVILLE,SALTVILLE TOWN HALL,217 PALMER AVE
SMYTH COUNTY,0201,201 - SEVEN MILE FORD,SMYTH CAREER&TECHNOLOGY CENTER,147 Fox Valley Rd
SMYTH COUNTY,0202,202 - RICH VALLEY,NORTHWOOD MIDDLE SCHOOL,156 Long Hollow Rd
SMYTH COUNTY,0301,301 - CHILHOWIE,CHILHOWIE TOWN HALL,325 E. LEE HWY
SMYTH COUNTY,0302,302 - ST CLAIR,RIVERSIDE BAPTIST CHURCH,127 RED STONE RD
SMYTH COUNTY,0401,401 - EAST PARK,MARION RECREATION CENTER,100 E Chilhowie St
SMYTH COUNTY,0402,402 - WEST PARK,WAYNE HENDERSON SCHOOL OF APP. ARTS,203 N CHURCH ST
SMYTH COUNTY,0501,501 - ATKINS,ATKINS ELEMENTARY SCHOOL,5909 Lee Hwy
SMYTH COUNTY,0502,502 - WASSONA,MARION SENIOR HIGH SCHOOL,848 Stage St
SMYTH COUNTY,0601,601 - ROYAL OAK EAST,SENIOR CITIZENS BLDG,307 SOUTH PARK STREET
SMYTH COUNTY,0602,602 - ROYAL OAK WEST,ADWOLFE VOLUNTEER FIRE DEPT,104 Thomas Bridge Rd
SMYTH COUNTY,0701,701 - ADWOLFE,ADWOLFE VOLUNTEER FIRE DEPT,104 Thomas Bridge Rd
SMYTH COUNTY,0702,702 - SUGAR GROVE,SUGAR GROVE SCHOOL SHOP,242 Teas Rd
SMYTH COUNTY,0703,703 - KONNAROCK,KONNAROCK COMMUNITY CENTER,6535 Whitetop Rd
SOUTHAMPTON COUNTY,0101,101 - BERLIN,EBENEZER BAPTIST CHURCH,10686 Ivor Rd
SOUTHAMPTON COUNTY,0102,102 - IVOR,IVOR FIRE STATION,MAIN STREET
SOUTHAMPTON COUNTY,0201,201 - BOYKINS,BOYKINS FIRE STATION,RAILROAD AVE
SOUTHAMPTON COUNTY,0202,202 - BRANCHVILLE,BRANCHVILLE COMMUNITY CENTER,15257 Darden St
SOUTHAMPTON COUNTY,0301,301 - CAPRON,CAPRON TOWN HALL,22688 Main St
SOUTHAMPTON COUNTY,0302,302 - SEBRELL,SEBRELL COMMUNITY HOUSE,HWY 647 AT SEBRELL
SOUTHAMPTON COUNTY,0401,401 - DREWRYVILLE,DREWRYVILLE FIRE STATION,MAIN ST
SOUTHAMPTON COUNTY,0501,501 - HUNTERDALE,BETHEL FRIENDS MEETING HOUSE,22186 Bethel Rd
SOUTHAMPTON COUNTY,0502,502 - FORKS-OF-THE-RIVER,SOUTHAMPTON COUNTY FAIRGROUNDS,25376 New Market Rd
SOUTHAMPTON COUNTY,0601,601 - COURTLAND,COURTLAND FIRE STATION,HWY 58 WEST
SOUTHAMPTON COUNTY,0602,602 - SEDLEY,SEDLEY FIRE STATION,HWY 641 AT SEDLEY
SOUTHAMPTON COUNTY,0701,701 - BLACKWATER RIVER,FORKS OF RIVER COMMUNITY CTR,27002 Smiths Ferry Rd
SOUTHAMPTON COUNTY,0702,702 - NEWSOMS,NEWSOMS FIRE STATION,HWY 671 WEST OF NEWSOMS
SPOTSYLVANIA COUNTY,0101,101 - PARTLOW,PARTLOW FIRE STATION,3221 Partlow Rd
SPOTSYLVANIA COUNTY,0102,102 - BLAYDES CORNER,BERKELEY COMMUNITY CENTER,5969 Partlow Rd
SPOTSYLVANIA COUNTY,0103,103 - TRAVELERS REST,J J WRIGHT EDUC & CULTURAL CENTER,7565 Courthouse Rd
SPOTSYLVANIA COUNTY,0104,104 - MASSAPONAX,MASSAPONAX HIGH SCHOOL,8201 Jefferson Davis Hwy
SPOTSYLVANIA COUNTY,0201,201 - WILDERNESS SCHOOL,WILDERNESS ELEMENTARY SCHOOL,11600 Catharpin Rd
SPOTSYLVANIA COUNTY,0202,202 - WILDERNESS FIRE,WILDERNESS FIRE & RESCUE BLDG,10501 Orange Plank Rd
SPOTSYLVANIA COUNTY,0203,203 - NI RIVER / ELYS FORD,NI RIVER MIDDLE SCHOOL,11632 Catharpin Rd
SPOTSYLVANIA COUNTY,0204,204 - CHANCELLOR,CHANCELLOR ELEMENTARY SCHOOL,5995 Plank Road
SPOTSYLVANIA COUNTY,0301,301 - PLANK ROAD,SALEM ELEMENTARY SCHOOL,4501 JACKSON ROAD
SPOTSYLVANIA COUNTY,0302,302 - HAZEL RUN,SALEM CHURCH LIBRARY,2607 Salem Church Rd
SPOTSYLVANIA COUNTY,0303,303 - RIVERBEND,RIVERBEND HIGH SCHOOL,12301 Spotswood Furnace Rd
SPOTSYLVANIA COUNTY,0401,401 - SUMMIT,LEE HILL COMMUNITY BUILDING,H C C DRIVE
SPOTSYLVANIA COUNTY,0402,402 - PARKSIDE,PARKSIDE ELEMENTARY SCHOOL,5620 Smith Station Road
SPOTSYLVANIA COUNTY,0403,403 - LEE HILL,LEE HILL ELEMENTARY SCHOOL,3600 Lee Hill School Dr
SPOTSYLVANIA COUNTY,0501,501 - BELMONT,BELMONT FIRE AND RESCUE 9,7100 Belmont Road
SPOTSYLVANIA COUNTY,0502,502 - BROKENBURG,LIVINGSTON ELEMENTARY SCHOOL,6057 Courthouse Rd
SPOTSYLVANIA COUNTY,0503,503 - POST OAK,SPOTSYLVANIA HIGH SCHOOL,6975 Courthouse Road
SPOTSYLVANIA COUNTY,0504,504 - COURTHOUSE,PUBLIC SAFETY BUILDING,9119 Dean Ridings Lane
SPOTSYLVANIA COUNTY,0505,505 - BROCK,BROCK ROAD ELEMENTARY SCHOOL,10207 Brock Rd
SPOTSYLVANIA COUNTY,0601,601 - SALEM,BATTLEFIELD ELEMENTARY SCHOOL,11108 Leavells Rd
SPOTSYLVANIA COUNTY,0602,602 - SMITH STATION,SMITH STATION ELEMENTARY SCHL,7320 SMITH STATION ROAD
SPOTSYLVANIA COUNTY,0603,603 - PIEDMONT,CHANCELLOR HIGH SCHOOL,6300 Harrison Rd
SPOTSYLVANIA COUNTY,0701,701 - BATTLEFIELD,SPOTSWOOD ELEMENTARY SCHOOL,400 Lorraine Ave
SPOTSYLVANIA COUNTY,0702,702 - BRENTS MILL,"KNIGHTS OF PYTHIAS, LODGE 22",330 Wallace Ln.
SPOTSYLVANIA COUNTY,0703,703 - FAIRVIEW,COURTHOUSE ROAD ELEMENTARY SCH,9911 Courthouse Rd
SPOTSYLVANIA COUNTY,0704,704 - GAYLE,COURTLAND ELEMENTARY SCHOOL,6701 Smith Station Road
STAFFORD COUNTY,0101,101 - HARTWOOD,HARTWOOD PRESBYTERIAN CHURCH,50 Hartwood Church Rd 
STAFFORD COUNTY,0102,102 - ROCKY RUN,ROCKY RUN ELEMENTARY SCHOOL,95 Reservoir Rd
STAFFORD COUNTY,0103,103 - SIMPSON,STAFFORD HIGH SCHOOL,33 Stafford Indians Ln
STAFFORD COUNTY,0104,104 - COLLEGE,University Mary Washington - Stafford,121 UNIVERSITY BLVD
STAFFORD COUNTY,0201,201 - ROCK HILL,MT ARARAT BAPTIST CHURCH,1112 Garrisonville Rd
STAFFORD COUNTY,0202,202 - ROSEVILLE,ROCK HILL ELEMENTARY SCHOOL,50 Wood Dr
STAFFORD COUNTY,0203,203 - RUBY,ROCK HILL BAPTIST CHURCH,12 VAN HORN LANE
STAFFORD COUNTY,0204,204 - STEFANIGA,RODNEY THOMPSON MIDDLE SCHOOL,75 Walpole St
STAFFORD COUNTY,0301,301 - GRIFFIS,Anne E Moncure Elementary,120 Juggins RD
STAFFORD COUNTY,0302,302 - WIDEWATER,WIDEWATER ELEMENTARY SCHOOL,101 Den Rich Rd
STAFFORD COUNTY,0303,303 - HARBOUR,AQUIA HARBOUR COUNTRY CLUB,204 Bow Cv
STAFFORD COUNTY,0304,304 - BARRETT,KATE WALLER BARRETT ELEMENTARY SCHOOL,150 DUFFEY DRIVE
STAFFORD COUNTY,0401,401 - AQUIA,UFCM Church - Auxiliary Bldg,60 Susa Dr (Unit 111)
STAFFORD COUNTY,0402,402 - COURTHOUSE,COURTHOUSE COMMUNITY CENTER,29 Stafford Ave
STAFFORD COUNTY,0403,403 - BROOKE,BROOKE POINT HIGH SCHOOL,1700 Courthouse Rd
STAFFORD COUNTY,0404,404 - GOVERNMENT ISLAND,HARBOUR INN,1417 WASHINGTON DR
STAFFORD COUNTY,0501,501 - GRAFTON,Dixon-Smith Middle School,503 Deacon Rd
STAFFORD COUNTY,0502,502 - FALMOUTH,Conway Elementary School,105 Primmer House Rd.
STAFFORD COUNTY,0503,503 - DREW,DREW MIDDLE SCHOOL,501 Cambridge St
STAFFORD COUNTY,0504,504 - GAYLE,GAYLE MIDDLE SCHOOL,100 Panther Dr
STAFFORD COUNTY,0601,601 - FERRY FARM,FERRY FARM ELEMENTARY SCHOOL,20 Pendleton Rd
STAFFORD COUNTY,0602,602 - CHATHAM,Eagles Lodge,21 COOL SPRING RD
STAFFORD COUNTY,0603,603 - WHITE OAK,White Oak Volunteer Fire Department,12 Newton Rd.
STAFFORD COUNTY,0604,604 - ENGLAND RUN,WILLIAM J. HOWELL BRANCH LIBRARY,formerly ENGLAND RUN LIBRARY
STAFFORD COUNTY,0701,701 - WOODLANDS,HH Poole Middle School,800 Eustace Rd.
STAFFORD COUNTY,0702,702 - WHITSON,JOHN MUSANTE PORTER LIBRARY,2001 Parkway Blvd
STAFFORD COUNTY,0703,703 - HAMPTON,HAMPTON OAKS ELEMENTARY SCHOOL,107 Northampton Blvd
SURRY COUNTY,0101,101 - SURRY,SURRY GOVERNMENT CENTER,45 SCHOOL STREET
SURRY COUNTY,0201,201 - BACONS CASTLE,MT NEBO BAPTIST CHURCH,5738 Colonial Trl E
SURRY COUNTY,0301,301 - DENDRON,DENDRON COMMUNITY CENTER ,2850 Rolfe Hwy.
SURRY COUNTY,0302,302 - WALLS BRIDGE,RUNNYMEADE HUNT CLUB,6837 White Marsh Rd
SURRY COUNTY,0401,401 - CARSLEY,JERUSALEM BAPTIST CHURCH,6512 Carsley Rd
SURRY COUNTY,0501,501 - CLAREMONT,CLAREMONT TOWN HALL,4115 SPRING GROVE AVENUE
SURRY COUNTY,0502,502 - SPRING GROVE,PARKS & REC BLDG,205 ENOS FARM DRIVE
SUSSEX COUNTY,0101,101 - WAVERLY,Sussex Housing Building,233L South County Dr
