Textbox97,CountyCode,CountyName,PrecinctCode,PrecinctName,PollingLocationName,PollingLocationAddress
County: 29 - LANCASTER,29,LANCASTER,018,Lynwood Drive,Sherwood Bapt Church Family Life Center,"1030 Darlene Blvd
Lancaster SC 29720"
County: 29 - LANCASTER,29,LANCASTER,019,Midway,Flat Creek Fire Dept.,"7563 Flat Creek Rd
Kershaw SC 29067"
County: 29 - LANCASTER,29,LANCASTER,020,Pleasant Hill,Bright Light Bapt Church,"4469 Kershaw Camden Hwy
Heath Springs SC 29058"
County: 29 - LANCASTER,29,LANCASTER,021,Pleasant Valley,Pleasant Hill Meth. Ch.,"238 Fort Mill Hwy
Indian Land SC 29707"
County: 29 - LANCASTER,29,LANCASTER,022,Rich Hill,Rich Hill Fire Dept,"2897 Rocky River Rd
Heath Springs SC 29058"
County: 29 - LANCASTER,29,LANCASTER,023,Riverside,Catawba Baptist Church,"1144 Riverside Rd
Lancaster SC 29720"
County: 29 - LANCASTER,29,LANCASTER,024,Spring Hill,Spring Hill Baptist Ch.,"2245 Old Camden Monroe Hwy
Lancaster SC 29720"
County: 29 - LANCASTER,29,LANCASTER,025,Unity,Unity ARP Church,"3495 Unity Church Rd
Lancaster SC 29720"
County: 29 - LANCASTER,29,LANCASTER,026,Van Wyck,Community Center,"5036 Old Hickory Rd
Lancaster SC 29720"
County: 29 - LANCASTER,29,LANCASTER,032,Possum Hollow,Restoration Church of The Carolinas,"8365 Possum Hollow Rd
Indian Land SC 29707"
County: 29 - LANCASTER,29,LANCASTER,033,University,Church of the Good Shepherd,"1005 University Dr
Lancaster SC 29720"
County: 29 - LANCASTER,29,LANCASTER,034,Shelley Mullis,Indian Land Rec. Center,"8286 Charlotte Hwy.
Indian Land SC 29707"
County: 29 - LANCASTER,29,LANCASTER,035,Black Horse Run,Transformation Church,"8978 Charlotte Hwy
Indian Land SC 29707"
County: 29 - LANCASTER,29,LANCASTER,036,Gold Hill,Gold Hill AME Zion Church,"9239 Van Wyck Rd
Lancaster SC 29720"
County: 29 - LANCASTER,29,LANCASTER,037,Harrisburg,Harrisburg Elementary,"10251 Harrisburg Rd
Indian Land SC 29707"
County: 29 - LANCASTER,29,LANCASTER,038,Osceola,Osceola Methodist Church,"6575 Charlotte Hwy
Lancaster SC 29720"
County: 29 - LANCASTER,29,LANCASTER,039,River Road,Indian Land High School,"8063 River Rd
Indian Land SC 29707"
County: 29 - LANCASTER,29,LANCASTER,040,The Lodge,Sun City Lodge,"2955 Sun City Blvd
Indian Land SC 29707"
County: 29 - LANCASTER,29,LANCASTER,041,College Park,Carol Ray Dowling Building,"509 Hubbard Dr
Lancaster SC 29720"
County: 29 - LANCASTER,29,LANCASTER,999,Barrier Free,Voter Registration Office,"101 N Main St
Lancaster SC 29720"
County: 30 - LAURENS,30,LAURENS,001,Laurens 1,Springfield Bapt Church,"503 Jersey St
Laurens SC 29360"
County: 30 - LAURENS,30,LAURENS,002,Laurens 2,CPW Training Center,"215 Church St
Laurens SC 29360"
County: 30 - LAURENS,30,LAURENS,003,Laurens 3,The Ridge at Laurens,"301 Exchange Dr
Laurens SC 29360"
County: 30 - LAURENS,30,LAURENS,004,Laurens 4,Evening Light Ch Of God,"308 S Harper St
Laurens SC 29360"
County: 30 - LAURENS,30,LAURENS,005,Laurens 5,Laurens County Library,"1017 W Main St
Laurens SC 29360"
County: 30 - LAURENS,30,LAURENS,006,Laurens 6,Laurens Elementary School,"301 Henry St
Laurens SC 29360"
County: 30 - LAURENS,30,LAURENS,007,Bailey,Holly Grove Baptist Ch,"92 Holly Grove Church Rd
Laurens SC 29360"
County: 30 - LAURENS,30,LAURENS,008,Trinity Ridge,Chestnut Ridge Bapt Ch,"499 Chestnut Ridge Rd
Laurens SC 29360"
County: 30 - LAURENS,30,LAURENS,009,Wattsville,Ford Elementary School,"601 Lucas Ave
Laurens SC 29360"
County: 30 - LAURENS,30,LAURENS,010,Barksdale-Narnie,Welcome Baptist Church,"1825 Highway 14
Laurens SC 29360"
County: 30 - LAURENS,30,LAURENS,011,Maddens,New Prospect Baptist Ch,"4996 Highway 221-S
Laurens SC 29360"
County: 30 - LAURENS,30,LAURENS,012,Clinton 1,Clinton Community Ctr,"109 E Ferguson St
Clinton SC 29325"
County: 30 - LAURENS,30,LAURENS,013,Clinton 2,Clinton Y M C A,"100 Y M C A Dr
Clinton SC 29325"
County: 30 - LAURENS,30,LAURENS,014,Joanna,Joanna-Woodson Elementary School,"510 S Ellis St
Joanna SC 29351"
County: 30 - LAURENS,30,LAURENS,015,Lydia Mill,Bell Street School,"600 Peachtree St
Clinton SC 29325"
County: 30 - LAURENS,30,LAURENS,016,Mountville,Mountville Fire Dept,"424 Mart Teague Rd
Mountville SC 29370"
County: 30 - LAURENS,30,LAURENS,017,Clinton 3,Westminster Presby Ch,"1387 Highway 56
Clinton SC 29370"
County: 30 - LAURENS,30,LAURENS,018,Jones,Pleasant Grove Bapt Ch,"1279 S Frontage Rd
Fountain Inn SC 29644"
County: 30 - LAURENS,30,LAURENS,019,Owings,Owings Comm Center,"1 Depot Rd
Gray Court SC 29645"
County: 30 - LAURENS,30,LAURENS,020,Gray Court,Gray Court Town Hall,"329 W Main St
Gray Court SC 29645"
County: 30 - LAURENS,30,LAURENS,021,Greenpond,Greenpond Fire Dept,"87 Winding Hollow Rd
Fountain Inn SC 29644"
County: 30 - LAURENS,30,LAURENS,022,Cooks,Bethany Baptist Church,"134 Bethany Cir
Fountain Inn SC 29644"
County: 30 - LAURENS,30,LAURENS,023,Youngs,Bramlett United Methodist Church,"2043 Bramlett Church Rd
Gray Court SC 29645"
County: 30 - LAURENS,30,LAURENS,024,Ora-Lanford,Ora ARP Church,"23420 Highway 221-N
Gray Court SC 29645"
County: 30 - LAURENS,30,LAURENS,025,Long Branch,Leesville Southern Methodist Church,"2252 Leesville Ch Rd
Clinton SC 29325"
County: 30 - LAURENS,30,LAURENS,026,Cross Hill,First Bapt Ch/Cross Hill,"761 S Main St
Cross Hill SC 29332"
County: 30 - LAURENS,30,LAURENS,027,Waterloo,Laurel Hill Baptist Church,"101 Riverfork Rd
Waterloo SC 29384"
County: 30 - LAURENS,30,LAURENS,028,Martins-Poplar Springs,Western Laurens Fire Dept,"15406 Indian Mound Rd
Ware Shoals SC 29692"
County: 30 - LAURENS,30,LAURENS,029,Ekom,Union Baptist Church,"536 Old Quaker Church Rd
Laurens SC 29360"
County: 30 - LAURENS,30,LAURENS,030,Mount Olive,Reedy Grove Church,"6608 Riverfork Rd
Waterloo SC 29384"
County: 30 - LAURENS,30,LAURENS,031,Hickory Tavern,Hickory Tavern School,"163 Neely Ferry Rd
Gray Court SC 29645"
County: 30 - LAURENS,30,LAURENS,034,Clinton Mill,First Pentecostal Church,"403 Academy St
Clinton SC 29325"
County: 30 - LAURENS,30,LAURENS,045,Brewerton-Princeton,Princeton Baptist Church,"18832 Highway 76 W
Honea Path SC 29654"
County: 30 - LAURENS,30,LAURENS,999,Barrier Free,Voter Registration Office,"200 Courthouse Public Sq
Laurens SC 29360"
County: 31 - LEE,31,LEE,001,Ashland/Stokes Bridge,Fire Station #4,"3018 Una Rd
Bishopville SC 29010"
County: 31 - LEE,31,LEE,002,Ashwood,Fire Station #3,"4396 Sumter Hwy
Bishopville SC 29010"
County: 31 - LEE,31,LEE,003,Bishopville 1,Fire Station #1,"122 E Church St
Bishopville SC 29010"
County: 31 - LEE,31,LEE,004,Bishopville 2,Old Fire Department,"113 E Council St
Bishopville SC 29010"
County: 31 - LEE,31,LEE,005,Bishopville 3,The Pilot Home,"120 Barnett Dr
Bishopville SC 29010"
County: 31 - LEE,31,LEE,006,Bishopville 4,Lee County School District Office Annex,"310 Roland St
Bishopville SC 29010"
County: 31 - LEE,31,LEE,007,Cedar Creek,Cedar Creek Baptist Church,"3002 Camden Hwy
Bishopville SC 29010"
County: 31 - LEE,31,LEE,008,Cypress,Fire Station #8,"2346 15 N
Bishopville SC 29010"
County: 31 - LEE,31,LEE,009,Elliott,St Paul United Methodist Church,"16 Clarence McFadden Rd
Lynchburg SC 29080"
County: 31 - LEE,31,LEE,010,Hickory Hill,Fire Station #5,"763 McCaskill Rd
Camden SC 29020"
County: 31 - LEE,31,LEE,011,Ionia,Fire Station #5,"763 McCaskill Rd
Camden SC 29020"
County: 31 - LEE,31,LEE,012,Lynchburg,Ryanne's Catering Hall,"154 Main St
Lynchburg SC 29080"
County: 31 - LEE,31,LEE,013,Manville,St Mark Missionary Baptist Church,"510 Manville-Wisacky Rd
Bishopville SC 29010"
County: 31 - LEE,31,LEE,014,Mt. Clio,New Zion AME Church,"789 Coopers Mill Rd
Bishopville SC 29010"
County: 31 - LEE,31,LEE,015,Rattlesnake Springs,St Andrew Church Of God,"4238 Red Hill Rd
Camden SC 29020"
County: 31 - LEE,31,LEE,016,Schrocks Mill/Lucknow,Concord United Methodist Church,"354 Old Camden Rd
Bishopville SC 29010"
County: 31 - LEE,31,LEE,017,South Lynchburg,Ryanne's Catering Hall,"154 Main St
Lynchburg SC 29080"
County: 31 - LEE,31,LEE,018,Spring Hill,Spring Hill Lodge 188 AFM,"3980 Springhill Rd
Rembert SC 29128"
County: 31 - LEE,31,LEE,019,St. Charles,Lower Lee Elementary,"26 Lower Lee School Rd
Mayesville SC 29104"
County: 31 - LEE,31,LEE,020,St. Matthews,Concord United Methodist Church,"354 Old Camden Rd
Bishopville SC 29010"
County: 31 - LEE,31,LEE,021,Turkey Creek,Concord United Methodist Church,"354 Old Camden Rd
Bishopville SC 29010"
County: 31 - LEE,31,LEE,022,Woodrow,Mt Olive AME Church,"2738 Woodrow Rd
Sumter SC 29153"
County: 31 - LEE,31,LEE,999,Barrier Free,Voter Registration Office,"101 Gregg St
Bishopville SC 29010"
County: 32 - LEXINGTON,32,LEXINGTON,001,Batesburg,B-L Leisure Center,"227 Highland Ave
Batesburg SC 29006"
County: 32 - LEXINGTON,32,LEXINGTON,002,Mims,Samaria Baptist Churh,"6560 Fairview Rd
Batesburg SC 29060"
County: 32 - LEXINGTON,32,LEXINGTON,003,Lake Murray #1,St Peters Lutheran Church,"1130 Saint Peters Rd
Lexington SC 29072"
County: 32 - LEXINGTON,32,LEXINGTON,004,Mount Horeb,Mt Horeb Un Methodist Ch,"1205 Old Cherokee Rd
Lexington SC 29072"
County: 32 - LEXINGTON,32,LEXINGTON,005,Old Barnwell Rd,National Guard Armory,"3528 Platt Springs Rd
West Columbia SC 29170"
County: 32 - LEXINGTON,32,LEXINGTON,006,Beulah Church,Beulah United Meth Church,"161 Beulah Church Rd
Gilbert SC 29054"
County: 32 - LEXINGTON,32,LEXINGTON,007,Gilbert,Lex County Recreation and Aging,"409 Broad St
Gilbert SC 29054"
County: 32 - LEXINGTON,32,LEXINGTON,008,Pond Branch,Pond Branch UMC - Activity Center,"1908 Pond Branch Rd
Gilbert SC 29054"
County: 32 - LEXINGTON,32,LEXINGTON,009,Seven Oaks,Irmo High School,"6671 Saint Andrews Rd
Columbia SC 29212"
County: 32 - LEXINGTON,32,LEXINGTON,010,Ridge Road,Ridge Road Community Ctr,"1257 Ridge Rd
Leesville SC 29070"
County: 32 - LEXINGTON,32,LEXINGTON,011,Summit,Summit Town Hall,"W Hampton St
Leesville SC 29070"
County: 32 - LEXINGTON,32,LEXINGTON,012,Leesville,Leesville United Methodist Church,"510 E Columbia Ave
Leesville SC 29070"
County: 32 - LEXINGTON,32,LEXINGTON,013,Red Bank South #1,Saxe Gotha Elementary Sch,"100 Bill Williamson Ct
Lexington SC 29073"
County: 32 - LEXINGTON,32,LEXINGTON,014,Emmanuel Church,Emmanuel Lutheran Church,"2491 Emmanuel Ch Rd
West Columbia SC 29170"
County: 32 - LEXINGTON,32,LEXINGTON,015,Hollow Creek,Hollow Creek Comm Center,"2701 Priceville Rd
Gilbert SC 29054"
County: 32 - LEXINGTON,32,LEXINGTON,016,Boiling Springs,Boiling Sprgs Un Meth Ch,"2373 Calks Ferry Rd
Lexington SC 29073"
County: 32 - LEXINGTON,32,LEXINGTON,017,Edmund #1,Edmund Community Center,"5717 Edmund Hwy
Lexington SC 29073"
County: 32 - LEXINGTON,32,LEXINGTON,018,Red Bank,Red Bank Elementary Sch,"246 Community Dr
Lexington SC 29073"
County: 32 - LEXINGTON,32,LEXINGTON,019,Round Hill,Round Hill Baptist Church,"230 Persimmon Ln
Lexington SC 29072"
County: 32 - LEXINGTON,32,LEXINGTON,020,Fairview,Fairview Community Center,"2705 Fairview Rd
Leesville SC 29070"
County: 32 - LEXINGTON,32,LEXINGTON,021,Quail Hollow,Saluda River Baptist,"3459 Sunset Blvd
West Columbia SC 29169"
County: 32 - LEXINGTON,32,LEXINGTON,023,Mack-Edisto,Mack Edisto Comm Ctr,"944 Mack Edisto Rd
Swansea SC 29160"
County: 32 - LEXINGTON,32,LEXINGTON,024,Swansea #1,Monroe Pinkney Gym,"607 Redmond Mill Rd
Swansea SC 29160"
County: 32 - LEXINGTON,32,LEXINGTON,025,Sandy Run,Horseneck Community Ctr,"121 Bub Wise Rd
Swansea SC 29160"
County: 32 - LEXINGTON,32,LEXINGTON,026,Gaston #1,Frances Mack Primary Sch,"161 Gaston St
Gaston SC 29053"
County: 32 - LEXINGTON,32,LEXINGTON,027,Sharpe's Hill,Sharpes Hill Comm Ctr,"2121 Sharpes Hill Rd
Lexington SC 29073"
County: 32 - LEXINGTON,32,LEXINGTON,028,Chapin,Chapin Town Hall  NW,"157 Columbia Ave
Chapin SC 29036"
County: 32 - LEXINGTON,32,LEXINGTON,029,Leaphart Road,Pineview Baptist Church,"3010 Leaphart Rd
West Columbia SC 29169"
County: 32 - LEXINGTON,32,LEXINGTON,030,Westover,Providence Presb Church,"1112 Hummingbird Dr
West Columbia SC 29169"
County: 32 - LEXINGTON,32,LEXINGTON,031,Edenwood,Broadacres Baptist Church,"2350 Taylor Rd
Cayce SC 29033"
County: 32 - LEXINGTON,32,LEXINGTON,032,Cromer,Oak Grove Civic Center,"585 Oak Dr
Lexington SC 29073"
County: 32 - LEXINGTON,32,LEXINGTON,033,Lexington No. 1,Saxe Gotha Presbyterian Church,"5503 Sunset Blvd
Lexington SC 29072"
County: 32 - LEXINGTON,32,LEXINGTON,034,Lexington No. 2,Rosenwald Community Learning Center,"420 Hendrix St
Lexington SC 29072"
County: 32 - LEXINGTON,32,LEXINGTON,035,Cayce Ward No.1,American Legion Hall,"402 Naples Ave
Cayce SC 29033"
County: 32 - LEXINGTON,32,LEXINGTON,036,Cayce Ward No.2,Edwards Memorial Presbyterian Church,"1600 Summerland Dr
Cayce SC 29033"
County: 32 - LEXINGTON,32,LEXINGTON,037,Cayce Ward No.3,Cayce Un Methodist Ch,"1600 12Th St
Cayce SC 29033"
County: 32 - LEXINGTON,32,LEXINGTON,038,Chalk Hill,Shiloh Un Methodist Ch,"546 Garners Terrace Rd
West Columbia SC 29172"
County: 32 - LEXINGTON,32,LEXINGTON,039,Congaree #1,Ebenezer Pentecostal Ch,"622 Colonial Dr
West Columbia SC 29170"
County: 32 - LEXINGTON,32,LEXINGTON,040,Hook's Store,Lex #2 Community Education Center,"114 Hook Ave
West Columbia SC 29169"
County: 32 - LEXINGTON,32,LEXINGTON,041,Saluda River,Our Savior Lutheran Church,"1500 Sunset Blvd
West Columbia SC 29169"
County: 32 - LEXINGTON,32,LEXINGTON,042,Springdale,Springdale Elementary Sch,"361 Wattling Rd
West Columbia SC 29170"
County: 32 - LEXINGTON,32,LEXINGTON,043,Pineridge #1,Pine Ridge Middle Sch,"735 Pine Ridge Dr
West Columbia SC 29172"
County: 32 - LEXINGTON,32,LEXINGTON,044,W Columbia No 1,Brookland Un Meth Church,"541 Meeting St
West Columbia SC 29169"
County: 32 - LEXINGTON,32,LEXINGTON,045,W Columbia No 2,Turner Memorial Ame Ch,"1122 Monticello St
West Columbia SC 29169"
County: 32 - LEXINGTON,32,LEXINGTON,046,W Columbia No 3,West Columbia Community Center,"754 B Ave
West Columbia SC 29169"
County: 32 - LEXINGTON,32,LEXINGTON,047,W Columbia No 4,Restore Church,"2310 Platt Springs Rd
West Columbia SC 29169"
County: 32 - LEXINGTON,32,LEXINGTON,048,Irmo,Irmo Elementary Sch,"7401 Gibbes St
Irmo SC 29063"
County: 32 - LEXINGTON,32,LEXINGTON,049,Challedon,Leaphart Elementary Sch,"120 Piney Grove Rd
Columbia SC 29212"
County: 32 - LEXINGTON,32,LEXINGTON,050,Whitehall,Leaphart Elementary Sch,"120 Piney Grove Rd
Columbia SC 29212"
County: 32 - LEXINGTON,32,LEXINGTON,051,Gardendale,Christian Life Assembly,"2700 Bush River Rd
Columbia SC 29210"
County: 32 - LEXINGTON,32,LEXINGTON,052,Woodland Hills,Seven Oaks Elementary Sch,"2800 Ashland Rd
Columbia SC 29210"
County: 32 - LEXINGTON,32,LEXINGTON,053,Pineview,New Heritage Church,"3109 Leaphart Rd
West Columbia SC 29169"
County: 32 - LEXINGTON,32,LEXINGTON,054,Quail Valley,St Andrew Presbyterian Ch,"6952 St Andrews Rd
Columbia SC 29212"
County: 32 - LEXINGTON,32,LEXINGTON,055,Cayce Ward 2-A,New Bridge Academy,"2305 Frink St
Cayce SC 29033"
County: 32 - LEXINGTON,32,LEXINGTON,056,Barr Road #1,Lex. Presbyterian Church,"246 Barr Rd
Lexington SC 29072"
County: 32 - LEXINGTON,32,LEXINGTON,057,Coldstream,Nursery Rd Elementary Sch,"6706 Nursery Rd
Columbia SC 29212"
County: 32 - LEXINGTON,32,LEXINGTON,058,Grenadier,Seven Oaks Presbyterian Church,"530 St Andrews Rd
Columbia SC 29210"
County: 32 - LEXINGTON,32,LEXINGTON,059,St. Michael,St Michaels Lutheran Ch,"400 River Rd
Columbia SC 29212"
County: 32 - LEXINGTON,32,LEXINGTON,060,Murraywood,Crossroads Intermediate School,"6947 Saint Andrews Rd
Columbia SC 29212"
County: 32 - LEXINGTON,32,LEXINGTON,061,Amicks Ferry,Amicks Ferry Fire Station,"960 Amicks Ferry Rd
Chapin SC 29036"
County: 32 - LEXINGTON,32,LEXINGTON,062,Bush River,Cornerstone Presb Church,"5637 Bush River Rd
Columbia SC 29212"
County: 32 - LEXINGTON,32,LEXINGTON,063,Dutchman Shores,Crossroads Fire Station,"2720 Wessinger Rd
Chapin SC 29036"
County: 32 - LEXINGTON,32,LEXINGTON,064,Pilgrim Church,Pilgrim Lutheran Church,"1430 N Lake Dr
Lexington SC 29072"
County: 32 - LEXINGTON,32,LEXINGTON,065,White Knoll,White Knoll Elem School,"132 White Knoll Way
Lexington SC 29073"
County: 32 - LEXINGTON,32,LEXINGTON,066,Faith Church,Faith United Meth Church,"5151 Sunset Blvd
Lexington SC 29072"
County: 32 - LEXINGTON,32,LEXINGTON,067,Kitti Wake,Kitti Wake Baptist Church,"420 Kitti Wake Dr
Lexington SC 29073"
County: 32 - LEXINGTON,32,LEXINGTON,068,Providence Church,Providence Lutheran Churc,"840 Old Chapin Rd
Lexington SC 29072"
County: 32 - LEXINGTON,32,LEXINGTON,069,Boiling Springs South,Boiling Springs Comm Ctr,"2641 Calks Ferry Rd
Lexington SC 29073"
County: 32 - LEXINGTON,32,LEXINGTON,070,Lexington #3,Lexington Middle School,"702 N Lake Dr
Lexington SC 29072"
County: 32 - LEXINGTON,32,LEXINGTON,071,Lexington #4,American Legion off Harmon,"211 American Legion Dr
Lexington SC 29072"
County: 32 - LEXINGTON,32,LEXINGTON,072,Midway,Midway Elementary School,"180 Midway Rd
Lexington SC 29072"
County: 32 - LEXINGTON,32,LEXINGTON,073,Park Road #1,Providence Elementary Sch,"1118 Old Cherokee Rd
Lexington SC 29072"
County: 32 - LEXINGTON,32,LEXINGTON,074,Springdale South,Platt Springs Umc,"3215 Platt Springs Rd
West Columbia SC 29170"
County: 32 - LEXINGTON,32,LEXINGTON,075,Gaston #2,Sandhills Middle School,"582 Meadowfield Rd
Gaston SC 29053"
County: 32 - LEXINGTON,32,LEXINGTON,076,Lake Murray #2,Lake Murray Baptist Ch,"1001 Highway 378
Lexington SC 29072"
County: 32 - LEXINGTON,32,LEXINGTON,077,Congaree #2,American Legion Post 90,"4069 Edmund Hwy
West Columbia SC 29170"
County: 32 - LEXINGTON,32,LEXINGTON,078,St Davids,Kitti Wake Baptist Church,"420 Kitti Wake Dr
Lexington SC 29073"
County: 32 - LEXINGTON,32,LEXINGTON,079,Mt Hebron,Gray Collegiate Academy,"3833 Leaphart Rd
West Columbia SC 29169"
County: 32 - LEXINGTON,32,LEXINGTON,081,Edmund #2,Edmund First Baptist,"6256 Edmund Hwy
Lexington SC 29073"
County: 32 - LEXINGTON,32,LEXINGTON,082,Swansea #2,Swansea High Freshman Academy,"1195 I W Hutto Rd
Swansea SC 29160"
County: 32 - LEXINGTON,32,LEXINGTON,083,Pelion #2,Pelion Elementary School,"1202 Pine St
Pelion SC 29123"
County: 32 - LEXINGTON,32,LEXINGTON,084,Dreher Island,St Peter Lutheran Church,"900 Dreher Island Rd
Chapin SC 29036"
County: 32 - LEXINGTON,32,LEXINGTON,085,Old Lexington,Chapin Elementary Sch,"940 Old Bush River Rd
Chapin SC 29036"
County: 32 - LEXINGTON,32,LEXINGTON,086,Lincreek,North Lake Fire Station,"117 Lincreek Rd
Columbia SC 29212"
County: 32 - LEXINGTON,32,LEXINGTON,087,Cedarcrest,VFW Post 8738,"424 Cedarcrest Dr
Lexington SC 29073"
County: 32 - LEXINGTON,32,LEXINGTON,088,Oakwood,Oakwood Baptist Church,"3520 Mineral Springs Rd
Lexington SC 29073"
County: 32 - LEXINGTON,32,LEXINGTON,089,Barr Road #2,Pleasant Hill Middle Sch,"660 Rawl Road
Lexington SC 29072"
County: 32 - LEXINGTON,32,LEXINGTON,090,Park Road #2,Providence Elementary Sch,"1118 Old Cherokee Rd
Lexington SC 29072"
County: 32 - LEXINGTON,32,LEXINGTON,091,Pineridge #2,Pine Ridge Elementary (Herbert A. Wood),"737 Pine Ridge Dr
West Columbia SC 29172"
County: 32 - LEXINGTON,32,LEXINGTON,092,Redbank South #2,Radius Church,"5181 Platt Springs Rd
Lexington SC 29073"
County: 32 - LEXINGTON,32,LEXINGTON,093,Carolina Springs,Carolina Springs Elementary School,"6340 Platt Springs Rd
Lexington SC 29073"
County: 32 - LEXINGTON,32,LEXINGTON,094,Platt Springs 1,Carolina Springs Middle School,"6180 Platt Springs Rd
Lexington SC 29073"
County: 32 - LEXINGTON,32,LEXINGTON,095,Platt Springs 2,White Knoll High School,"5643 Platt Springs Rd
Lexington SC 29073"
County: 32 - LEXINGTON,32,LEXINGTON,096,River Bluff,River Bluff High School,"320 Corley Mill Rd
Lexington SC 29072"
County: 32 - LEXINGTON,32,LEXINGTON,999,Barrier Free,Voter Registration Office,"605 W Main St Ste C
Lexington SC 29072"
County: 33 - MCCORMICK,33,MCCORMICK,001,Mt. Carmel,Fire Dept.,"Hwy 81 North
Mt. Carmel, SC 29840 SC "
County: 33 - MCCORMICK,33,MCCORMICK,002,Monticello,Monticello Clubhouse,"1148 Barksdale Ferry Rd
Mc Cormick SC 29835"
County: 33 - MCCORMICK,33,MCCORMICK,003,Savannah,Sandy Branch Fire Dept.,"119 Holiday Rd
McCormick SC 29835"
County: 33 - MCCORMICK,33,MCCORMICK,004,Willington,Community House,"Hwy 2458 Hwy 81 North
Willington SC 29835"
County: 33 - MCCORMICK,33,MCCORMICK,006,McCormick No. 1,Old McCormick High School,"516 Mims Dr
Mc Cormick SC 29835"
County: 33 - MCCORMICK,33,MCCORMICK,008,Bethany,Bethlehem Church Of God Holiness,"131 Bethlehem Rd
McCormick SC 29835"
County: 33 - MCCORMICK,33,MCCORMICK,009,McCormick No. 2,Bethany Baptist Church Social Hall,"702 S Main St
Mc Cormick SC 29835"
County: 33 - MCCORMICK,33,MCCORMICK,010,Plum Branch,Plum Branch Town Hall,"106 Depot Street
Plum Branch SC 29845"
County: 33 - MCCORMICK,33,MCCORMICK,013,Parksville,Parksville Town Hall,"140 Parks Self St
Parksville SC 29845"
County: 33 - MCCORMICK,33,MCCORMICK,014,Modoc,Modoc Fire Department,"144 Gilchrist Ferry Rd
Modoc SC 29838"
County: 33 - MCCORMICK,33,MCCORMICK,015,Clark's Hill,Laura Grove Church,"122 Burning Bush Ln
Clarks Hill SC 29821"
County: 33 - MCCORMICK,33,MCCORMICK,999,Barrier Free,Voter Registration Office,"610 S Mine St
McCormick SC 29835"
County: 34 - MARION,34,MARION,001,Britton's Neck,Saffold Center,"6874 Highway 908
Gresham SC 29546"
County: 34 - MARION,34,MARION,002,Friendship,Friendship AME Church,"7112 Highway 9
Gresham SC 29546"
County: 34 - MARION,34,MARION,003,Centenary,Community Center,"4904 S Highway 41-A
Marion SC 29571"
